,Turn,Text,True,Pred,Don_true,Don_pred
1029,0,If I come today would you accept $56 I can bring it now?,5,5,0,0.4067021608352661
1030,0,How about 65 and I can deliver it to you now?,5,5,0,0.3564222455024719
1031,0,Can you go $60 Kind of all I have right now ?,7,6,0,0.4099416136741638
1032,0,Yes I can.,0,0,0,0.43258222937583923
1033,0,"Hey, is the corvette still available?",0,0,0,0.29369038343429565
1034,0,"hi there, it is! Are you interested?",0,0,0,0.3434343636035919
1035,0,Yes I am. Does it run good?,1,1,0,0.3415168225765228
1036,0,"The body is great and the car starts up but can run a little hot because the fan relay will not turn over but there are new sensors, batter adn water pump",0,0,0,0.34356585144996643
1037,0,Great. I am wondering if you would take anything lower than asking price considering it needs a new paint job. I am willing to offer $2000 cash right now.,4,4,0,0.3415413498878479
1038,0,Well this is a much more rare model with the IT1 and 6 speed transmission. The lowest I can accept is 2500.00,4,4,0,0.34109124541282654
1039,0,I can do that.,0,0,0,0.4003031849861145
1040,0,Great! It's a deal!,0,0,0,0.6649171710014343
1041,0,"Thank you so much, I look forward to purchasing this from you.",0,0,0,0.7210934162139893
1042,0,HI! How are you? I'm interested in the rug you have for sale.,0,0,1,0.29352909326553345
1043,0,"hi, I'm good, you? Thanks for your interest, this is a beautiful rug and you'll love having it in your home. Have you owned one like this before?",0,1,1,0.33064478635787964
1044,0,I haven't but I have wanted to. What color is it? Is there a design on it?,0,0,1,0.33891016244888306
1045,0,it's a light brown with dark flower pattern..it's a really pretty design. I can text you a picture if you want,0,0,1,0.3406222462654114
1046,0,Ohhh it sounds pretty! I'd love to see a picture! You are asking $100 correct?,0,3,1,0.4495774507522583
1047,0,Yes thats correct but I'm more interested in getting it into the hands of someone who'll appreciate it as much as I do,0,0,1,0.36594676971435547
1048,0,I certainly would appreciate it. Would you be able to meet this evening ?,0,0,1,0.36038127541542053
1049,0,"yes, i can make it..where would you like to meet",0,0,1,0.3552749752998352
1050,0,We could meet at the McDonald's in Alameda. Would you be willing to take $90 for it?,0,3,1,0.3441857397556305
1051,0,can you do 95?,0,3,1,0.34195056557655334
1052,0,I can do that! Deal!,0,0,1,0.538246750831604
1053,0,Hi..How are you?,0,0,0,0.2911517024040222
1054,0,I am great! Hope you are well. I saw your listing and I am very interested in this item. How long have you had the item?,1,1,0,0.33376771211624146
1055,0,Doing great. Thanks. Haven't had it long at all. Purchased and really don't use at all.. Just looking to sell.,0,0,0,0.34380707144737244
1056,0,Any issues with it?,2,2,0,0.3455771803855896
1057,0,Nope. None at all. Excellent condition. Camera is great on it too.,0,0,0,0.3421379625797272
1058,0,Awesome! My old one has the worst camera. I would like to purchase this item can you do $180 and I can pick up now?,5,5,0,0.34126973152160645
1059,0,$185 and you got yourself a deal..,3,0,0,0.34500357508659363
1060,0,Great! I will take it!,0,0,0,0.3507009744644165
1061,0,Great. Thanks!,0,0,0,0.40842872858047485
1062,0,Hi!,0,0,0,0.5335090160369873
1063,0,"Hi, how are you today?",0,0,0,0.42023274302482605
1064,0,I'm great what about you?,0,0,0,0.47008034586906433
1065,0,"Doing great, are you looking for a place to rent?",0,0,0,0.4047321379184723
1066,0,"Yes, how's the local area?",1,1,0,0.7924715280532837
1067,0,"It's a safe, family friendly area with lakes nearby. Very beautiful area.",0,0,0,0.4566735029220581
1068,0,"Great, if I pay a years worth of rent up front can I have it be 2950?",5,5,0,0.3677176237106323
1069,0,I think we can work a deal out of that :),0,0,0,0.3797374367713928
1070,0,Great!,0,0,0,0.3825111985206604
1071,0,Hi,0,0,1,0.6295373439788818
1072,0,hi,0,0,1,0.7226328253746033
1073,0,I'm asking $90 for the square speaker.,0,0,1,0.4326854646205902
1074,0,What is so special about the square speaker?,0,2,1,0.3645491898059845
1075,0,"great sound, the size, no grill",0,0,1,0.34774044156074524
1076,0,well I looked up the specs on this speaker and the list price is $20 Do you have any other offers you want to throw in with the speaker?,0,0,1,0.34249162673950195
1077,0,Are you offering $20?,0,3,1,0.3427543342113495
1078,0,I am offering $10,0,3,1,0.34281349182128906
1079,0,I was thinking more like $17,0,3,1,0.34283483028411865
1080,0,what is the quality of the speaker? What condition is it in?,0,2,1,0.3439989387989044
1081,0,"great condition, sounds great",0,0,1,0.3427746295928955
1082,0,I can do 17.,0,3,1,0.34398534893989563
1083,0,sold,0,0,1,0.3427877128124237
1084,0,Hi I am interested in this drone quadcopter. Does it look good?,1,0,0,0.2711930572986603
1085,0,Yes its it looks super clean!,0,0,0,0.3286382257938385
1086,0,what color is it?,1,1,0,0.3407531976699829
1087,0,It is black with blue and sliver stripes,0,0,0,0.3540937304496765
1088,0,are you willing to negotiate on the price?,3,3,0,0.34564974904060364
1089,0,"I am willing to negotiate, This drone has one of the most advance FCS in the market",0,4,0,0.3420279622077942
1090,0,does 210 sound fair?,3,3,0,0.34245195984840393
1091,0,Can we meet at $225?,3,3,0,0.3435332775115967
1092,0,okay that sounds fair! thank you so much for your consideration!,0,0,0,0.3548348546028137
1093,0,This car will get you laid.,0,0,1,0.26894411444664
1094,0,"Funny, I highly doubt a 14 y/o car will get anyone laid",2,4,1,0.7364219427108765
1095,0,"Just cause you haven't had one yet. Look at it. It's beautiful, not so many miles, the odemeter only spun around once.",4,4,1,0.7420621514320374
1096,0,Too be honest don't like the front bumper would be better without that black cover,2,2,1,0.7431402206420898
1097,0,"Oh, you can rip that off, and use it to wrap up your next date",0,0,1,0.43615639209747314
1098,0,what's it with you and dates?,2,0,1,0.7675745487213135
1099,0,"The car also has headlights, windshield wipers - and doors.",0,0,1,0.8214326500892639
1100,0,All cars have that how much are you asking for?,2,1,1,0.8176144361495972
1101,0,3500,3,0,1,0.7572948932647705
1102,0,How about 3000,3,3,1,0.4433410167694092
1103,0,"I'll throw in Luminal and Bleech, did I mention how spacious the trunk is?",4,5,1,0.7688538432121277
1104,0,"Not fond of manual transmissions, not going to pay 3500 for one",2,0,1,0.481057733297348
1105,0,Meet in the middle?,3,3,1,0.3772444427013397
1106,0,3250? Sure,0,3,1,0.36597147583961487
1107,0,Hello what would you like to know?,0,0,1,0.3651160001754761
1108,0,Is this still available?,0,0,1,0.3464048504829407
1109,0,"Yes absolutely. Its in a great condition, done the smog test, and registered!",0,0,1,0.3515874445438385
1110,0,Have you smoked in it?,2,1,1,0.34334826469421387
1111,0,"Nope, I am a non smoker!",0,0,1,0.3467690944671631
1112,0,Are the tvs just dvd or blu ray too?,1,1,1,0.34226274490356445
1113,0,Just DVD,0,0,1,0.3492048978805542
1114,0,How much can it tow?,0,1,1,0.34281131625175476
1115,0,A great deal,0,0,1,0.3736586272716522
1116,0,"Would you take 2,400? It has a lot of miles on it.",4,3,1,0.7966738343238831
1117,0,That's too low for the price I am giving it away. I can accept $3000 because its almost a new car and in an extremely excellent condition,4,4,1,0.44934386014938354
1118,0,"Ok, if you will bring it to me. We have a deal",5,5,1,0.4077621102333069
1119,0,Yes absolutely!,0,0,1,0.8021422028541565
1120,0,hi,0,0,0,0.26894262433052063
1121,0,"Hello, I'm interested in this dresser.",0,0,0,0.32498183846473694
1122,0,200?,0,3,0,0.3385833501815796
1123,0,"Wow, that seems pretty expensive, let's see if we can come closer in price.",3,3,0,0.34163594245910645
1124,0,what do you have in mind?,0,0,0,0.34277966618537903
1125,0,"Well, for starters is there anything wrong with this dresser?",2,2,0,0.34172382950782776
1126,0,one of the handles is off but i still have it,0,0,0,0.3413565456867218
1127,0,What about the night stand?,1,1,0,0.34130626916885376
1128,0,It is in good condition,0,0,0,0.3412981331348419
1129,0,"Well, I guess I could fix the broken handle on the dresser, how about $150 for both.",5,5,0,0.34103265404701233
1130,0,lets meet in the middle at 175,3,3,0,0.34133094549179077
1131,0,"How about $160, and I'll come pick it up?",5,5,0,0.34130051732063293
1132,0,ok,0,0,0,0.7432997822761536
1133,0,"Okay, great, I'll come by tonight at midnight and collect the dresser.",0,0,0,0.46931689977645874
1134,0,Hello.,0,0,1,0.26895979046821594
1135,0,Hello. This is a great TV Stand for just $80,0,0,1,0.3258856236934662
1136,0,Are there any problems with it?,2,2,1,0.37688007950782776
1137,0,Nope it is in great condition! It may just have a few scratches on the back.,0,0,1,0.3491189777851105
1138,0,Do you know how much weight it can support?,1,1,1,0.34281209111213684
1139,0,"I'm not 100% sure, but I think I remember the box saying around 300 pounds or so.",0,0,1,0.3415509760379791
1140,0,Does it have any place on the back for tie downs or straps to hold the television in place?,1,2,1,0.38056597113609314
1141,0,It doesn't. I'm sorry,0,0,1,0.3500674068927765
1142,0,"Hmm, well I guess I'd be willing to offer $40",3,3,1,0.343025803565979
1143,0,That is too low. This is in really great condition! I'd offer it to you for a slightly lower price of $70 if buy it within the next week. ],4,4,1,0.6210182905197144
1144,0,"Friend, it's a used ikea tv stand, and I'm not even going to use it to hold a tv. How about this, I'll come by and pick it up, and I'll pay $60.",5,4,1,0.4063950777053833
1145,0,Make it 65 and it's a deal.,6,6,1,0.39596593379974365
1146,0,"Okay, I'll pay $65, and I'll be by your house tonight to pick it up?",5,5,1,0.4488251209259033
1147,0,I'll be here all night come by whenever!,0,0,1,0.7880547642707825
1148,0,"Okay, I'll be the guy wearing the clown mask, just so you know it's me :)",0,0,1,0.7848730087280273
1149,0,Good Morning,0,0,1,0.4333221912384033
1150,0,Good Morning.,0,0,1,0.44915157556533813
1151,0,Are you interested in buying my bike?,0,0,1,0.4106137752532959
1152,0,Yes I am. How old is it?,1,1,1,0.3596858084201813
1153,0,"Just a few months, has only been rode about 50 miles",0,0,1,0.34696662425994873
1154,0,"Wow, why?",1,1,1,0.34516167640686035
1155,0,"It's my wife's, she started working full time now so she doesn't have the time to ride anymore.",0,0,1,0.3436831831932068
1156,0,I can't afford $1100 what is the lowest you can do on it?,7,0,1,0.3438085913658142
1157,0,"I can negotiate on the price a little, what were you thinking you can afford?",0,0,1,0.3422224521636963
1158,0,Can you do $800?,3,3,1,0.3415548801422119
1159,0,"I am so sorry I don't think I can go that low, could you do $925?",3,3,1,0.3414110839366913
1160,0,How about $900?,3,3,1,0.3417837619781494
1161,0,"Yeah I can do that, when woud you like to pick it up?",0,0,1,0.7506992816925049
1162,0,Today if possible.,0,0,1,0.8512348532676697
1163,0,"Ok, great, I am home all day today.",0,0,1,0.8636754751205444
1164,0,Sounds good.,0,0,1,0.865452229976654
1165,0,"Hello, glad you are interested in the townhouse. Are there any questions I can answer for you?",0,0,1,0.27649813890457153
1166,0,"Yeah, I was wondering if the townhome came with any appliances?",1,1,1,0.3266322612762451
1167,0,All appliances are included - except washer and dryer.,0,0,1,0.3400881588459015
1168,0,Are there any rules on smoking? Or pets?,1,1,1,0.34076955914497375
1169,0,"Pets OK. They complete a family. I would say smoking outside is acceptable, but please be courteous and keep the grounds clean.",0,0,1,0.343263179063797
1170,0,"I understand that. It seems like a pretty nice place. But without a washer and dryer available on the property, I was wondering if there may be some wiggle room price wise?",4,2,1,0.36750510334968567
1171,0,I feel we could go down to 1650. The savings could go towards purchasing your own washer/dryer unit.,0,0,1,0.3469737470149994
1172,0,"1650 is a pretty good start, but I was thinking, since I had to purchase a new washer and dryer would could do something like 1368?",4,4,1,0.7929412722587585
1173,0,"There are many benifits to this unit that I think you would find agreeable. We offer 24/7 maintenance, and a satisfaction guarantee. With all the townhouse has to offer you can see the value. Could we meet in the middle at 1580?",4,3,1,0.4484306275844574
1174,0,"I do like the 24/7 maintenance, if you were able to do an even 1500 I would be happy to make this deal.",3,5,1,0.37426653504371643
1175,0,I can go as low $1550 ... and if we go ahead and lock that price in and start the application now we will waive the $30 application fee.,5,5,1,0.37000229954719543
1176,0,Agreed,0,0,1,0.796696662902832
1177,0,Hello I'm interested in your 1970 Corvette Stingray Convertible and was wondering what kind of condition the car is in and how many miles it has on it.,1,2,0,0.6386241316795349
1178,0,"Car is almost new just needs a little bit of love. Like new dash as it has been sitting outside in the sun. The car has 97,165 miles",0,0,0,0.4107374846935272
1179,0,Is the car under warranty?,1,1,0,0.35682427883148193
1180,0,i will give you a personal 90 day warranty. The manufacturers warranty ran out in 1975,0,0,0,0.35052919387817383
1181,0,"Can you throw in anything with the car like a spare tire, jack, jumper cables?",5,5,0,0.35879743099212646
1182,0,"Spare tire, Jack, lug wrench trunk even includes a emergency roadside bag with jumper cable flares and rescue blanket",0,0,0,0.3516521155834198
1183,0,How much are you asking for all of this?,1,0,0,0.3433817923069
1184,0,Originally i was going by the kelly blue book price of 24000 but i am willing to let it go for 22000,0,0,0,0.7444445490837097
1185,0,"I'm ready to make you an offer of $17,500 and pay you cash today.",5,0,0,0.7881553173065186
1186,0,"I cant i have to much invested I had a offer for $19,000 this morning. He is supposed to come by in the morning but it is a first come first served",4,0,0,0.44725778698921204
1187,0,"I can come by this evening and pay $18,000. Your other offer may fall through but I can guarantee you'll have cash in hand before you go to sleep tonight.",5,5,0,0.3654952347278595
1188,0,You bring me a coffee med ice extra cream extra sugar you have a deal,5,0,0,0.39841511845588684
1189,0,Deal!,0,0,0,0.7371116876602173
1190,0,nice doing business with you,0,0,0,0.792156457901001
1191,0,"See you soon, please send your address.",0,0,0,0.4632979929447174
1192,0,427 5th st fall river ma,0,0,0,0.7138631939888
1193,0,Hello,0,0,1,0.4729973375797272
1194,0,Hello!,0,0,1,0.5127542018890381
1195,0,Are you interested in this tv stand I've got for sale today?,0,0,1,0.4063897728919983
1196,0,"Well, I am the one with the TV Stand for sell. I am wanting to sell it.",0,0,1,0.39616820216178894
1197,0,oh yes that is correct hahaha,0,0,1,0.4904789328575134
1198,0,Are you interested in buying this?,0,0,1,0.3950633704662323
1199,0,"Yes I am. Will it hold a 55"" tv?",1,1,1,0.45040762424468994
1200,0,I believe so.,0,0,1,0.5287190079689026
1201,0,Will you take $60 for it?,3,3,1,0.3929184675216675
1202,0,"That is too low, I could come down to $75.",3,3,1,0.37110036611557007
1203,0,I can do that.,0,0,1,0.5827771425247192
1204,0,Hello,0,0,0,0.2702981233596802
1205,0,hi there.. is there anything i can tell you about this bike?,0,0,0,0.326774001121521
1206,0,"Yes please, how long have you had it?",1,1,0,0.43403077125549316
1207,0,"I've had it for 2 years, but it is over 60 years old it is a classic",0,0,0,0.3661915063858032
1208,0,Yes it looks lovely. Do you know if it was kept indoors or outdoors? I see it does have some rust,2,2,0,0.44373753666877747
1209,0,"I've only kept it indoors but yes it does have a little rust i have fixed a lot of it, but due to its age that is understandable.  i cant tell you if its previous owners kept indoors or not only what i have done",0,0,0,0.366839736700058
1210,0,"I see, ok, will you take $250 for it?",3,3,0,0.3483566641807556
1211,0,That's a little to low i'm sorry could you do $480?,3,3,0,0.34417271614074707
1212,0,"Wow that's not much leeway. I can come up to $270, and I will come pick it up",5,5,0,0.34492892026901245
1213,0,That's 230 lower then the list price i'm sorry i just cant go that low meet me in the middle.,4,6,0,0.34339943528175354
1214,0,"That's too bad... I really wanted to buy this for my father for father's day. He had one just like it when he was a kid. Highest I can go (really) is $300. I will come pick it up, and I can bring you some of my wife's jam preserves :)",7,5,0,0.34307870268821716
1215,0,ok deal,0,0,0,0.7900518774986267
1216,0,Hello,0,0,0,0.2690691351890564
1217,0,Hi.  This is a great studio apartment with lots of new features,0,0,0,0.4675457179546356
1218,0,Okay,0,0,0,0.3700960874557495
1219,0,I have some questions of this studio,0,0,0,0.34767961502075195
1220,0,"sure, what do you want to know",0,0,0,0.3426130712032318
1221,0,what is the area of the studio?,1,1,0,0.34185418486595154
1222,0,its right by lake merrit,0,0,0,0.34130221605300903
1223,0,I mean the sq ft area,1,1,0,0.35231518745422363
1224,0,1000,0,0,0,0.343657910823822
1225,0,Okay. Other question is the studio have washer and dryer inside it,1,2,0,0.3762039542198181
1226,0,there is a laundry room in the building,0,0,0,0.6977249979972839
1227,0,In which floor this studio present?,1,1,0,0.42557451128959656
1228,0,it is on the ground floor,0,0,0,0.36036598682403564
1229,0,Ok how many floors are there in the building?,1,1,0,0.345859557390213
1230,0,there are two floors,0,0,0,0.3422032594680786
1231,0,In which floor laundry room there?,1,1,0,0.341761976480484
1232,0,it is also on the ground floor,0,0,0,0.3412815034389496
1233,0,Ok fine.,0,0,0,0.34117352962493896
1234,0,will you accept the offered price?,0,0,0,0.3411492109298706
1235,0,Is it any depoit I need to pay?,1,0,0,0.3410191833972931
1236,0,half of the first month's rent,0,0,0,0.34111452102661133
1237,0,Is this studio fully furnished?,1,1,0,0.3415170907974243
1238,0,"yes, with new furniture",0,0,0,0.3465753197669983
1239,0,couch or 2 set sofa present,1,1,0,0.34274622797966003
1240,0,sofa and a loveseat,0,0,0,0.3415028154850006
1241,0,Ok I am willing to pay max of 1500 for this studio,6,3,0,0.34122326970100403
1242,0,i can make a deal for 1700,6,0,0,0.3411604166030884
1243,0,Is this apartment have covered car parking?,5,1,0,0.34152743220329285
1244,0,each unit has a 1 car garage,0,0,0,0.34122881293296814
1245,0,any separate pay for that. Or it included with rental,1,1,0,0.3415427803993225
1246,0,the garage is included,0,0,0,0.3412322402000427
1247,0,Ok. then I will accept for 155,3,0,0,0.34116241335868835
1248,0,"if you meet me halfway between 1500 and 1700, we have a deal at 1600",6,3,0,0.3411467373371124
1249,0,1550,6,3,0,0.3411432206630707
1250,0,"sorry, i have a lot of other interest in the unit and they are willing to pay more",4,3,0,0.3410544991493225
1251,0,even I saw 1bhk for 1800 in other buildings near by. If you have agree with 1550. Will accept the offer,4,4,0,0.34099823236465454
1252,0,"if you'd like to pay 1800 for a unit in another building, you can.  Or you can pay 1600 for this unit.",2,3,0,0.34110984206199646
1253,0,that is 1 bhk. Not a studio aparment. also area is 1400 sqft,4,4,0,0.34101033210754395
1254,0,my building is the only one with a view of lake merrit,4,6,0,0.34903720021247864
1255,0,I understand that so only I increased it from 1500 to 1550. The final amount is 1560. Close the deal and I am ready to pay deposit nowitself,6,6,0,0.35408225655555725
1256,0,i can't make that deal.  I have plenty of other interested parties who are willing to pay 1600+,4,6,0,0.344439297914505
1257,0,Ok then I will look into other aparments. My spouse already saw one apartment and finalized. I liked your apartment. So only speaking with you tillnow. Think and decide.. Choice yours.. I am asking for less money. It is correct rent for this apartment 1560,4,2,0,0.513272225856781
1258,0,i think you should take the other apartment then before you lose it.  I'll work with the other interested parties.,2,0,0,0.3831084966659546
1259,0,Ok thanks for your time Bye,0,0,0,0.5181731581687927
1260,0,"Hello, I am selling a Specialized M2 Stump Jumper in excellent condition, barely used. I see that you are interested.",0,0,1,0.26965540647506714
1261,0,I am very interested in the bike. I am looking to purchase my son a bike for him to use this summer. How old is the bike?,1,1,1,0.32512006163597107
1262,0,"The bike is 22 years old, but it has been kept in storage.",0,0,1,0.3385632336139679
1263,0,Why are you now selling it?,2,2,1,0.43323254585266113
1264,0,"We're expecting a new baby on the way, and we will need to get many new things to prepare.",0,0,1,0.3631485402584076
1265,0,"Well, I don't know that I can afford the asking price. Are you willing to go down to $200? I would be able to come by and pick it up or meet you at an agreed upon location to get the bike.",5,5,1,0.34610888361930847
1266,0,It is in excellent condition. $275 is about as low as I can go. Even today a compareable bicycle will run you over $1000 dollars.,6,4,1,0.3421142101287842
1267,0,"I completely understand and agree. Unfortunately, I have a limited budget for his birthday gift. I have been working for about three weeks to locate a great bike in an affordable price range, and it has been tough. I have cash and could do $250",7,7,1,0.34121716022491455
1268,0,$250 sounds reasonable. $250 then?,0,0,1,0.43388429284095764
1269,0,Sounds good. I am submitting the offer right now.,0,0,1,0.7666229009628296
1270,0,"Hi, how many cabinets come with it?",1,1,1,0.2689454257488251
1271,0,There are two cabinets and they are still brand new in the packaging.,0,0,1,0.3457174599170685
1272,0,Does the price include putting them up?,1,1,1,0.3420296907424927
1273,0,"No, sorry the price doesn't include installation.",0,0,1,0.3412002623081207
1274,0,"Well, I would want to do around $60 then, how does that sound?",3,3,1,0.7741221189498901
1275,0,$60 is a little low since they are brand new. How about come up a little to $70?,4,4,1,0.8542234897613525
1276,0,"Would you be willing to deliver them, I am in the area?",5,5,1,0.8512904644012451
1277,0,"If you live around the Oakland area, I can deliver them.",0,0,1,0.8600687384605408
1278,0,"Yes, I would do that price for delivery included.",5,0,1,0.8646036982536316
1279,0,Thank you,0,0,1,0.865763783454895
1280,0,I see you are interested in my sofa.  Any questions?,0,0,0,0.2689836621284485
1281,0,Is it clean?,2,2,0,0.3249797224998474
1282,0,Yes it is!  I have been the only owner and it has been in my den for several years so it did not get as much use as my main couch.,0,0,0,0.3374216556549072
1283,0,Any pet hairs on it or smoker smells?,1,2,0,0.340168833732605
1284,0,"I am a non smoker, so there are no smoker smells.  It is a bit faded and there are some small scratches from my cat but no pet hairs on it.  I've also recently used a good leather cleaner on it so it is quite shiny.",0,0,0,0.34195640683174133
1285,0,Would it fit in my Toyota backseat or should I bring my SUV?,1,1,0,0.34118738770484924
1286,0,It's pretty wide so I would suggest utilizing the SUV.,0,0,0,0.3422325849533081
1287,0,"ok, I will offfer you $38 since you don;t deliver and I would have to drive to go get it. Does $38 sound good?",5,5,0,0.6102856397628784
1288,0,It's in pretty good condition.  I'd be willing to take 40.,3,3,0,0.4037948250770569
1289,0,"OK, sounds fair. $40 it is than. I will pick it up in 20 minutes.",0,5,0,0.3560345470905304
1290,0,Great!  See you then.,0,0,0,0.6135566234588623
1291,0,Hi,0,0,1,0.26895269751548767
1292,0,"Hi, Why are there so few pictures for this item?",2,2,1,0.32586973905563354
1293,0,I just have had some issues with my camera,0,0,1,0.338029682636261
1294,0,Got it. So what's your favorite thing about this car?,1,0,1,0.3415241539478302
1295,0,"I think the smooth ride and handling, also the color is great , pearl white.",0,0,1,0.34118586778640747
1296,0,Okay. That's good to hear. What do you think about $5000 even for it. Of course you know that you priced it a bit high.,3,3,1,0.341018944978714
1297,0,I researched and that is more than fair market value. I am willing to lower it but feel 5000 is too low.,4,4,1,0.340993732213974
1298,0,"Well, it's a used car without a warranty. I can go a little bit higher than 5k, but I need a warranty.",5,4,1,0.340995728969574
1299,0,"you are mistaken, there is a warranty.",4,0,1,0.3443942070007324
1300,0,What's the warranty? I don't see it in your advertisement,3,0,1,0.3462768495082855
1301,0,"It is a manufacturer warranty, good for 5 more years..",0,0,1,0.34582141041755676
1302,0,"Okay, well in that case, I feel quite a bit better about the fact that there aren't any pictures. How about an even 6000? I am going up a whole thousand more than I want to pay here, please budge for me!!!",7,4,1,0.7652053236961365
1303,0,alright for you I can do 6000.,0,0,1,0.6158314347267151
1304,0,FANTASTIC!!!,0,0,1,0.81022047996521
1305,0,Good morning.  Can you tell me about the mountain bike you have listed?,0,1,1,0.2690346837043762
1306,0,"Sure. Shame to let it go because of how much I love it, but it's great if you wanna go downhill. It has a raceface handlebars and stem evolve, WTB seat, moto and cranks and Maxxis high roller tires.",0,0,1,0.33286136388778687
1307,0,How long have you owned it for?   Are you the original owner?,1,2,1,0.3406418561935425
1308,0,"That's right. It's mine only, and I've owned for about a few months give or take, so it's not in the worst condition at all. How much are we willing to negotiate?",0,0,1,0.34095680713653564
1309,0,"Well, $800 is a bit higher than I'm willing to pay, but would you be willing to consider an offer of $650 if I were to come and pick it up?  Might save you a little bit of hassle....",5,5,1,0.34106117486953735
1310,0,That s a lot lower than I hoped it would be. I want to sell it for $775 because of how close it is to that of a brand new bike in terms of quality.,4,4,1,0.7885057926177979
1311,0,Hmmm....How about $725?,3,3,1,0.44898051023483276
1312,0,"How about 750? $25 extra shouldn't be too far of a stretch from your current offer, no?",3,3,1,0.4175221621990204
1313,0,Yeah.  OK.  I'll do $750 if you're willing to deliver it to me.  How about that?,5,5,1,0.4098919630050659
1314,0,I'm willing to deliver to you! Sounds good to me!,0,0,1,0.7997564673423767
1315,0,"Hello, I am interested in the cabinets you have listed.",0,0,1,0.2927646338939667
1316,0,"Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen.",0,0,1,0.33687689900398254
1317,0,How long have you had them?,1,1,1,0.34023207426071167
1318,0,"I bought them about 3 months ago, and still have the receipts.",0,0,1,0.3445430099964142
1319,0,Okay. Do you know if Home Depot can still special order these cabinets?,1,1,1,0.3419550061225891
1320,0,"Yes, they still carry the line so you should still be able to order them.",0,0,1,0.3500661253929138
1321,0,"Okay, great! I am actually looking for four of them. Does this come with the hardware for them as well?",1,1,1,0.3431989252567291
1322,0,"I have the hardware I purchased for them that I would be willing to throw in, I just need the space and to get these out of here!",0,0,1,0.3545282185077667
1323,0,"Okay, I am very interested in the cabinets. You are a little bit of a drive for me, would you be willing to negotiate on the price a bit?",3,7,1,0.3440178334712982
1324,0,"If you are within 20 miles of Oakland, I will deliver at no cost.",5,5,1,0.3419071137905121
1325,0,"I'm actually not, I am about 42 miles one way.",0,0,1,0.34558212757110596
1326,0,"Okay, I could go down to $70 - they are already quite discounted, and I will include the hardware.",5,0,1,0.35237106680870056
1327,0,Would you be willing to do $65,3,0,1,0.34371867775917053
1328,0,"Not with the hardware included, $70 is as low as I can go.",6,4,1,0.3417694866657257
1329,0,Could you do the $65 without the hardware?,5,5,1,0.34555041790008545
1330,0,"Yes, that's fine.",0,0,1,0.7828581929206848
1331,0,"Okay, you got yourself a deal.",0,0,1,0.8458638787269592
1332,0,Hello there,0,0,1,0.26900017261505127
1333,0,hello,0,0,1,0.32504090666770935
1334,0,You looking at getting a lease?,0,0,1,0.33745408058166504
1335,0,looking to buy,0,0,1,0.34023499488830566
1336,0,"Oh, we're just renting out this home.",0,0,1,0.39056259393692017
1337,0,I see. 3000 is a little high,3,3,1,0.3522557020187378
1338,0,"It's san francisco after all. And the neighborhood is very good.  I can give you a month free, but I can't really lower the price.",5,4,1,0.3435145914554596
1339,0,Is this a good neighborhood? I dont want to live around a bunch of crackheads.,2,2,1,0.7629197835922241
1340,0,"Just a homosexual every now and then. ;-; The buses are close by, making transportation way smoother.",0,4,1,0.4944344162940979
1341,0,how about 2900 and the free month of rent?,5,5,1,0.4278205633163452
1342,0,I guess that'll work.,0,0,1,0.777829110622406
1343,0,"Hi there, great looking bike!",0,0,1,0.26894330978393555
1344,0,this is a rare antique bicycle with an unique history and I have its documentation. you can get this cool 3 speed collectors item for an easy price of $250,0,0,1,0.3266538977622986
1345,0,"Yeah, it looks nice.  Does it come with anything else?",1,1,1,0.3377501368522644
1346,0,"its a rare vintage color (purple) and I have it certified by the antique dealers of america. its 65 years old, and a great addition to any antique bike enthusiast.",0,0,1,0.3402365446090698
1347,0,sounds good.  I can offer you 140 for it?,3,3,1,0.35418280959129333
1348,0,"if you come and pick it up, i can let it go for $210",5,5,1,0.3453303873538971
1349,0,"hmmm...still tough for me.  I don't really need the locking fork, wo that can you meet me at 150?",7,7,1,0.7851600050926208
1350,0,tell you what. I will drop the bike off to you. the locking fork and key come for free. $200 final offer.,5,5,1,0.45482635498046875
1351,0,"well, that's real nice of you!  If you meet me at 190 im game :)",6,0,1,0.4798480272293091
1352,0,done,0,0,1,0.8069810271263123
1353,0,Hello,0,0,0,0.4758569598197937
1354,0,Hello,0,0,0,0.5376991033554077
1355,0,This is a nice car. Is it in good condition?,2,2,0,0.5374391078948975
1356,0,Everything works well and its been kept clean,0,0,0,0.38727909326553345
1357,0,Are you willing to lower the price a bit? I do not think I would like to pay the asking price.,7,3,0,0.35145464539527893
1358,0,What's your best offer?,0,0,0,0.3436727523803711
1359,0,I would like to pay 3150 for it. Is that okay>,3,3,0,0.34235450625419617
1360,0,"I'd be willing to go $3,200",3,3,0,0.35567888617515564
1361,0,That sounds fair to me. Let's make a deal. 3200 it will be.,6,0,0,0.7759073972702026
1362,0,Sounds like a deal!,0,0,0,0.8545958995819092
1363,0,you want to buy my lamp?,0,0,1,0.26896682381629944
1364,0,I thought the ad was for a table?,0,0,1,0.32499638199806213
1365,0,"Oops, you're right! hah I was thinking about something I am selling too. So for the table, I was thinking about $120",0,0,1,0.33766213059425354
1366,0,Are there any scratches on the table? or loose or missing bolts?,2,2,1,0.3424947261810303
